id,URL,ns1:title,ns1:description,ns1:keywords,ns1:pres_category,ns1:agency,BOS Agency number,ns1:fog ,ns1:published,ns1:versions,ns1:licensing,ns1:type,ns1:inclusion,ns1:identifier,ns1:audience,ns1:coverage,ns1:language,ns1:publisher,BOS Publishing agency number,ns1:availability,ns1:mandate,ns1:owner,ns1:source,ns1:contributor,BOS contributing agency number,ns1:referenceslnsw,ns1:referencenswrecords,ns1:referencenla,ns1:containdata,ns1:current,ns1:featured,ns1:rights,ns1:filesize,ns1:rawfilesize,ns1:mimetype,ns1:pages,ns1:swfurl,ns1:processstate,ns1:workflowstate,ns1:previewurl,ns1:txturl,ns1:thumbnailurl,uid1,uid2,uid3,uid4,uid5,uid6,uid7,uid8,uid9,uid10,uid11,uid12,uid13,uid14,uid15,uid16,uid17,uid18,uid19,uid20,uid21,uid22,uid23,uid24,uid25,uid26,uid27,uid28,uid29
1691,http://publications.nsw.gov.au/pub/cb3/18e/cb318e801bf36993f4a4d66ac3405f7a584fc41e/document.pdf,Report of the Board of Fire Commissioners of New South Wales for 1976,,,,,618,,9/06/1977,,,Annual Report,30/06/1976,,,New South Wales,English,Parliament of New South Wales,,,,,,,,,,,,,,©State of New South Wales,30M,32213341,application/pdf,69,,previewable,published,http://publications.nsw.gov.au/pub/cb3/18e/cb318e801bf36993f4a4d66ac3405f7a584fc41e/preview.jpg,http://publications.nsw.gov.au/pub/cb3/18e/cb318e801bf36993f4a4d66ac3405f7a584fc41e/publication.txt,http://publications.nsw.gov.au/pub/cb3/18e/cb318e801bf36993f4a4d66ac3405f7a584fc41e/thumbnail.gif,cb318e801bf36993f4a4d66ac3405f7a584fc41e,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692,http://publications.nsw.gov.au/pub/79f/86b/79f86b2d945e3f6045a27c7f9a07cc7583ba29ab/document.pdf,Report of the Board of Fire Commissioners of New South Wales for 1977,,,,,618,,23/11/1978,,,Annual Report,30/06/1977,,,New South Wales,English,Parliament of New South Wales,,,,,,,,,,,,,,©State of New South Wales,27M,28539185,application/pdf,63,,previewable,published,http://publications.nsw.gov.au/pub/79f/86b/79f86b2d945e3f6045a27c7f9a07cc7583ba29ab/preview.jpg,http://publications.nsw.gov.au/pub/79f/86b/79f86b2d945e3f6045a27c7f9a07cc7583ba29ab/publication.txt,http://publications.nsw.gov.au/pub/79f/86b/79f86b2d945e3f6045a27c7f9a07cc7583ba29ab/thumbnail.gif,79f86b2d945e3f6045a27c7f9a07cc7583ba29ab,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1693,http://publications.nsw.gov.au/pub/ed2/492/ed24927fdbc22ffa674eedc191d9e1cbc2d3e8d9/document.pdf,Report of the Board of Fire Commissioners of New South Wales for 1978,,,,,618,,25/09/1980,,,Annual Report,30/06/1978,,,New South Wales,English,Parliament of New South Wales,,,,,,,,,,,,,,©State of New South Wales,26M,27531881,application/pdf,64,,previewable,published,http://publications.nsw.gov.au/pub/ed2/492/ed24927fdbc22ffa674eedc191d9e1cbc2d3e8d9/preview.jpg,http://publications.nsw.gov.au/pub/ed2/492/ed24927fdbc22ffa674eedc191d9e1cbc2d3e8d9/publication.txt,http://publications.nsw.gov.au/pub/ed2/492/ed24927fdbc22ffa674eedc191d9e1cbc2d3e8d9/thumbnail.gif,ed24927fdbc22ffa674eedc191d9e1cbc2d3e8d9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1694,http://publications.nsw.gov.au/pub/a4b/271/a4b271e30f3cdee0f2691566802903f526c82ba9/document.pdf,"Report of the Board of Fire Commissioners of New South Wales For the year ended, 31 December, 1979",,,,,618,,25/09/1980,,,Annual Report,30/06/1979,,,New South Wales,English,Parliament of New South Wales,,,,,,,,,,,,,,©State of New South Wales,33M,35574008,application/pdf,70,,previewable,published,http://publications.nsw.gov.au/pub/a4b/271/a4b271e30f3cdee0f2691566802903f526c82ba9/preview.jpg,http://publications.nsw.gov.au/pub/a4b/271/a4b271e30f3cdee0f2691566802903f526c82ba9/publication.txt,http://publications.nsw.gov.au/pub/a4b/271/a4b271e30f3cdee0f2691566802903f526c82ba9/thumbnail.gif,a4b271e30f3cdee0f2691566802903f526c82ba9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1695,http://publications.nsw.gov.au/pub/194/e27/194e2758f07b3fef0c2f36603999416d5de09d88/document.pdf,Report of the Board of Fire Commissioners of New South Wales for 1980,,,,,618,,20/08/1981,,,Annual Report,30/06/1980,,,New South Wales,English,Parliament of New South Wales,,,,,,,,,,,,,,©State of New South Wales,33M,34961343,application/pdf,73,,previewable,published,http://publications.nsw.gov.au/pub/194/e27/194e2758f07b3fef0c2f36603999416d5de09d88/preview.jpg,http://publications.nsw.gov.au/pub/194/e27/194e2758f07b3fef0c2f36603999416d5de09d88/publication.txt,http://publications.nsw.gov.au/pub/194/e27/194e2758f07b3fef0c2f36603999416d5de09d88/thumbnail.gif,194e2758f07b3fef0c2f36603999416d5de09d88,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1696,http://publications.nsw.gov.au/pub/1a8/1d7/1a81d7f6abdc219bd6df98f2b07166ef6cdffd71/document.pdf,Board of Fire Commissioners of New South Wales Annual Report 1981,,,,,618,,23/04/1982,,,Annual Report,30/06/1981,,,New South Wales,English,,,,,,,,,,,,,,,©State of New South Wales,21M,22516154,application/pdf,50,http://publications.nsw.gov.au/pub/1a8/1d7/1a81d7f6abdc219bd6df98f2b07166ef6cdffd71/publication.swf,browseable,published,http://publications.nsw.gov.au/pub/1a8/1d7/1a81d7f6abdc219bd6df98f2b07166ef6cdffd71/preview.jpg,http://publications.nsw.gov.au/pub/1a8/1d7/1a81d7f6abdc219bd6df98f2b07166ef6cdffd71/publication.txt,http://publications.nsw.gov.au/pub/1a8/1d7/1a81d7f6abdc219bd6df98f2b07166ef6cdffd71/thumbnail.gif,1a81d7f6abdc219bd6df98f2b07166ef6cdffd71,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1697,http://publications.nsw.gov.au/pub/43b/70d/43b70d729d15a8d88dd3564ce0f51aac59c490a9/document.pdf,Board of Fire Commissioners of New South Wales Annual Report 1982,,,,,618,,29/03/1983,,,Annual Report,30/06/1982,,,New South Wales,English,,,,,,,,,,,,,,,©State of New South Wales,27M,29352540,application/pdf,52,,previewable,published,http://publications.nsw.gov.au/pub/43b/70d/43b70d729d15a8d88dd3564ce0f51aac59c490a9/preview.jpg,http://publications.nsw.gov.au/pub/43b/70d/43b70d729d15a8d88dd3564ce0f51aac59c490a9/publication.txt,http://publications.nsw.gov.au/pub/43b/70d/43b70d729d15a8d88dd3564ce0f51aac59c490a9/thumbnail.gif,43b70d729d15a8d88dd3564ce0f51aac59c490a9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1698,http://publications.nsw.gov.au/pub/fee/ae5/feeae50f6eb22b7a2bae49e71c581a4e90485214/document.pdf,Board of Fire Commissioners of New South Wales Annual Report 1983,,,,,618,,6/04/1984,,,Annual Report,30/06/1983,,,New South Wales,English,,,,,,,,,,,,,,,©State of New South Wales,28M,29674268,application/pdf,53,,previewable,published,http://publications.nsw.gov.au/pub/fee/ae5/feeae50f6eb22b7a2bae49e71c581a4e90485214/preview.jpg,http://publications.nsw.gov.au/pub/fee/ae5/feeae50f6eb22b7a2bae49e71c581a4e90485214/publication.txt,http://publications.nsw.gov.au/pub/fee/ae5/feeae50f6eb22b7a2bae49e71c581a4e90485214/thumbnail.gif,feeae50f6eb22b7a2bae49e71c581a4e90485214,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699,http://publications.nsw.gov.au/pub/6c0/84a/6c084adc0dbf75e5abc77c51db5827a7e3188edf/document.pdf,"Board of Fire Commissioners of New South Wales Seventy-fifth Annual Report For the year ended 31 December, 1984",,,,,618,,18/07/1985,,,Annual Report,30/06/1984,,,New South Wales,English,,,,,,,,,,,,,,,©State of New South Wales,22M,23318084,application/pdf,51,http://publications.nsw.gov.au/pub/6c0/84a/6c084adc0dbf75e5abc77c51db5827a7e3188edf/publication.swf,browseable,published,http://publications.nsw.gov.au/pub/6c0/84a/6c084adc0dbf75e5abc77c51db5827a7e3188edf/preview.jpg,http://publications.nsw.gov.au/pub/6c0/84a/6c084adc0dbf75e5abc77c51db5827a7e3188edf/publication.txt,http://publications.nsw.gov.au/pub/6c0/84a/6c084adc0dbf75e5abc77c51db5827a7e3188edf/thumbnail.gif,6c084adc0dbf75e5abc77c51db5827a7e3188edf,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1700,http://publications.nsw.gov.au/pub/cca/5e3/cca5e3144c4d36bcf0c7e3c13353c1bd639594f1/document.pdf,Board of Fire Commissioners of New South Wales Annual Report 1985,,,,,618,,15/05/1986,,,Annual Report,30/06/1985,,,New South Wales,English,,,,,,,,,,,,,,,©State of New South Wales,25M,27226472,application/pdf,84,,previewable,published,http://publications.nsw.gov.au/pub/cca/5e3/cca5e3144c4d36bcf0c7e3c13353c1bd639594f1/preview.jpg,http://publications.nsw.gov.au/pub/cca/5e3/cca5e3144c4d36bcf0c7e3c13353c1bd639594f1/publication.txt,http://publications.nsw.gov.au/pub/cca/5e3/cca5e3144c4d36bcf0c7e3c13353c1bd639594f1/thumbnail.gif,cca5e3144c4d36bcf0c7e3c13353c1bd639594f1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1701,http://publications.nsw.gov.au/pub/82a/ad4/82aad41cd53dbc461a8eb5044529e9bfcde86aec/document.pdf,Board of Fire Commissioners of New South Wales Annual Report 1986,,,,,618,,19/02/1987,,,Annual Report,30/06/1986,,,New South Wales,English,,,,,,,,,,,,,,,©State of New South Wales,27M,29215884,application/pdf,92,,previewable,published,http://publications.nsw.gov.au/pub/82a/ad4/82aad41cd53dbc461a8eb5044529e9bfcde86aec/preview.jpg,http://publications.nsw.gov.au/pub/82a/ad4/82aad41cd53dbc461a8eb5044529e9bfcde86aec/publication.txt,http://publications.nsw.gov.au/pub/82a/ad4/82aad41cd53dbc461a8eb5044529e9bfcde86aec/thumbnail.gif,82aad41cd53dbc461a8eb5044529e9bfcde86aec,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1702,http://publications.nsw.gov.au/pub/793/f7c/793f7c3abde4fbb2d5930a1cbf6f4e724a973642/document.pdf,Board of Fire Commissioners of New South Wales Annual Report 1987,,,,,618,,20/04/1988,,,Annual Report,30/06/1987,,,New South Wales,English,,,,,,,,,,,,,,,©State of New South Wales,34M,35995165,application/pdf,115,,previewable,published,http://publications.nsw.gov.au/pub/793/f7c/793f7c3abde4fbb2d5930a1cbf6f4e724a973642/preview.jpg,http://publications.nsw.gov.au/pub/793/f7c/793f7c3abde4fbb2d5930a1cbf6f4e724a973642/publication.txt,http://publications.nsw.gov.au/pub/793/f7c/793f7c3abde4fbb2d5930a1cbf6f4e724a973642/thumbnail.gif,793f7c3abde4fbb2d5930a1cbf6f4e724a973642,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1703,http://publications.nsw.gov.au/pub/5fe/dbd/5fedbd82a6a2c2480a70f38b3dd299ed08057b31/document.pdf,Board of Fire Commissioners of New South Wales Annual Report 1988,,,,,618,,28/04/1989,,,Annual Report,30/06/1988,,,New South Wales,English,,,,,,,,,,,,,,,©State of New South Wales,40M,42082024,application/pdf,115,,previewable,published,http://publications.nsw.gov.au/pub/5fe/dbd/5fedbd82a6a2c2480a70f38b3dd299ed08057b31/preview.jpg,http://publications.nsw.gov.au/pub/5fe/dbd/5fedbd82a6a2c2480a70f38b3dd299ed08057b31/publication.txt,http://publications.nsw.gov.au/pub/5fe/dbd/5fedbd82a6a2c2480a70f38b3dd299ed08057b31/thumbnail.gif,5fedbd82a6a2c2480a70f38b3dd299ed08057b31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1704,http://publications.nsw.gov.au/pub/901/c1d/901c1d8d02db7f639257cd9c5cc5fb9cf357b630/document.pdf,Board of Fire Commissioners of New South Wales (now New South Wales Fire Brigades) Annual Report January – December 1989,,,,,618,,30/04/1990,,,Annual Report,30/06/1989,,,New South Wales,English,,,,,,,,,,,,,,,©State of New South Wales,37M,39474385,application/pdf,111,,previewable,published,http://publications.nsw.gov.au/pub/901/c1d/901c1d8d02db7f639257cd9c5cc5fb9cf357b630/preview.jpg,http://publications.nsw.gov.au/pub/901/c1d/901c1d8d02db7f639257cd9c5cc5fb9cf357b630/publication.txt,http://publications.nsw.gov.au/pub/901/c1d/901c1d8d02db7f639257cd9c5cc5fb9cf357b630/thumbnail.gif,901c1d8d02db7f639257cd9c5cc5fb9cf357b630,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1705,http://publications.nsw.gov.au/pub/1dd/f8a/1ddf8a8347451d1dc27b1c1725eee5b5633a3217/document.pdf,New South Wales Fire Brigades Annual Report January – June 1990,,,,,619,,31/10/1990,,,Annual Report,30/06/1990,,,New South Wales,English,,,,,,,,,,,,,,,©State of New South Wales,36M,38553558,application/pdf,105,,previewable,published,http://publications.nsw.gov.au/pub/1dd/f8a/1ddf8a8347451d1dc27b1c1725eee5b5633a3217/preview.jpg,http://publications.nsw.gov.au/pub/1dd/f8a/1ddf8a8347451d1dc27b1c1725eee5b5633a3217/publication.txt,http://publications.nsw.gov.au/pub/1dd/f8a/1ddf8a8347451d1dc27b1c1725eee5b5633a3217/thumbnail.gif,1ddf8a8347451d1dc27b1c1725eee5b5633a3217,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1706,http://publications.nsw.gov.au/pub/b36/89b/b3689bf1ace37cc9438a37a5207e617c1a5e696c/document.pdf,New South Wales Fire Brigades Annual Report 1990-91,,,,,619,,31/10/1991,,,Annual Report,30/06/1991,,,New South Wales,English,,,,,,,,,,,,,,,©State of New South Wales,35M,37174309,application/pdf,106,,previewable,published,http://publications.nsw.gov.au/pub/b36/89b/b3689bf1ace37cc9438a37a5207e617c1a5e696c/preview.jpg,http://publications.nsw.gov.au/pub/b36/89b/b3689bf1ace37cc9438a37a5207e617c1a5e696c/publication.txt,http://publications.nsw.gov.au/pub/b36/89b/b3689bf1ace37cc9438a37a5207e617c1a5e696c/thumbnail.gif,b3689bf1ace37cc9438a37a5207e617c1a5e696c,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1707,http://publications.nsw.gov.au/pub/09b/c05/09bc059820671a3314bc785af3194ebb2c919975/document.pdf,New South Wales Fire Brigades Annual Report 1991-92,,,,,619,,30/10/1992,,,Annual Report,30/06/1992,,,New South Wales,English,,,,,,,,,,,,,,,©State of New South Wales,56M,58997484,application/pdf,181,,previewable,published,http://publications.nsw.gov.au/pub/09b/c05/09bc059820671a3314bc785af3194ebb2c919975/preview.jpg,http://publications.nsw.gov.au/pub/09b/c05/09bc059820671a3314bc785af3194ebb2c919975/publication.txt,http://publications.nsw.gov.au/pub/09b/c05/09bc059820671a3314bc785af3194ebb2c919975/thumbnail.gif,09bc059820671a3314bc785af3194ebb2c919975,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708,http://publications.nsw.gov.au/pub/ea2/6d9/ea26d9b8f4b088f7d169c09670f4fffd153ec7b8/document.pdf,New South Wales Fire Brigades Annual Report 1992-93,,,,,619,,1993,,,Annual Report,30/06/1993,,,New South Wales,English,,,,,,,,,,,,,,,©State of New South Wales,40M,42739398,application/pdf,136,,previewable,published,http://publications.nsw.gov.au/pub/ea2/6d9/ea26d9b8f4b088f7d169c09670f4fffd153ec7b8/preview.jpg,http://publications.nsw.gov.au/pub/ea2/6d9/ea26d9b8f4b088f7d169c09670f4fffd153ec7b8/publication.txt,http://publications.nsw.gov.au/pub/ea2/6d9/ea26d9b8f4b088f7d169c09670f4fffd153ec7b8/thumbnail.gif,ea26d9b8f4b088f7d169c09670f4fffd153ec7b8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709,http://publications.nsw.gov.au/pub/11e/da7/11eda7ef16181697d4878e6101b79edcb30a7a0f/document.pdf,Department of Bush Fire Services Annual Report 1993 – 94,,,,,814,,21/09/1994,,,Annual Report,30/06/1994,,,New South Wales,English,,,,,,,,,,,,,,,©State of New South Wales,42M,44747531,application/pdf,129,,previewable,published,http://publications.nsw.gov.au/pub/11e/da7/11eda7ef16181697d4878e6101b79edcb30a7a0f/preview.jpg,http://publications.nsw.gov.au/pub/11e/da7/11eda7ef16181697d4878e6101b79edcb30a7a0f/publication.txt,http://publications.nsw.gov.au/pub/11e/da7/11eda7ef16181697d4878e6101b79edcb30a7a0f/thumbnail.gif,11eda7ef16181697d4878e6101b79edcb30a7a0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710,http://publications.nsw.gov.au/pub/6f7/228/6f7228a30c3ef97e3b63322f71204fa160073085/document.pdf,New South Wales Fire Brigades Annual Report 1994-95,,,,,619,,29/09/1995,,,Annual Report,30/06/1995,,,New South Wales,English,,,,,,,,,,,,,,,©State of New South Wales,51M,54470046,application/pdf,113,,previewable,published,http://publications.nsw.gov.au/pub/6f7/228/6f7228a30c3ef97e3b63322f71204fa160073085/preview.jpg,http://publications.nsw.gov.au/pub/6f7/228/6f7228a30c3ef97e3b63322f71204fa160073085/publication.txt,http://publications.nsw.gov.au/pub/6f7/228/6f7228a30c3ef97e3b63322f71204fa160073085/thumbnail.gif,6f7228a30c3ef97e3b63322f71204fa160073085,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711,http://publications.nsw.gov.au/pub/b38/f69/b38f695d13d6c4cd50b84c68e0c7ba3a2f7ab16c/document.pdf,New South Wales Fire Brigades Annual Report 1995-1996,,,,,619,,27/09/1996,,,Annual Report,30/06/1996,,,New South Wales,English,,,,,,,,,,,,,,,©State of New South Wales,47M,50144107,application/pdf,117,,previewable,published,http://publications.nsw.gov.au/pub/b38/f69/b38f695d13d6c4cd50b84c68e0c7ba3a2f7ab16c/preview.jpg,http://publications.nsw.gov.au/pub/b38/f69/b38f695d13d6c4cd50b84c68e0c7ba3a2f7ab16c/publication.txt,http://publications.nsw.gov.au/pub/b38/f69/b38f695d13d6c4cd50b84c68e0c7ba3a2f7ab16c/thumbnail.gif,b38f695d13d6c4cd50b84c68e0c7ba3a2f7ab16c,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1712,http://publications.nsw.gov.au/pub/c8e/9ba/c8e9ba446b84f4c7e515b5726ad4286544c1c558/document.pdf,New South Wales Fire Brigades Annual Report 1996-1997,,,,,619,,30/09/1997,,,Annual Report,30/06/1997,,,New South Wales,English,,,,,,,,,,,,,,,©State of New South Wales,46M,49229444,application/pdf,111,,previewable,published,http://publications.nsw.gov.au/pub/c8e/9ba/c8e9ba446b84f4c7e515b5726ad4286544c1c558/preview.jpg,http://publications.nsw.gov.au/pub/c8e/9ba/c8e9ba446b84f4c7e515b5726ad4286544c1c558/publication.txt,http://publications.nsw.gov.au/pub/c8e/9ba/c8e9ba446b84f4c7e515b5726ad4286544c1c558/thumbnail.gif,c8e9ba446b84f4c7e515b5726ad4286544c1c558,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713,http://publications.nsw.gov.au/pub/a09/11b/a0911b77f23a58743b9bfe4276875f105b982325/document.pdf,New South Wales Fire Brigades Annual Report 1997/98,,,,,619,,3/09/1998,,,Annual Report,30/06/1998,,,New South Wales,English,,,,,,,,,,,,,,,©State of New South Wales,49M,52195338,application/pdf,111,,previewable,published,http://publications.nsw.gov.au/pub/a09/11b/a0911b77f23a58743b9bfe4276875f105b982325/preview.jpg,http://publications.nsw.gov.au/pub/a09/11b/a0911b77f23a58743b9bfe4276875f105b982325/publication.txt,http://publications.nsw.gov.au/pub/a09/11b/a0911b77f23a58743b9bfe4276875f105b982325/thumbnail.gif,a0911b77f23a58743b9bfe4276875f105b982325,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1714,http://publications.nsw.gov.au/pub/9e4/75e/9e475ebcb6a369ad58f9ccc7fd211c64870ed36f/document.pdf,New South Wales Fire Brigades Annual Report 1998/99,,,,,619,,5/10/1999,,,Annual Report,30/06/1999,,,New South Wales,English,,,,,,,,,,,,,,,©State of New South Wales,51M,53793557,application/pdf,112,,previewable,published,http://publications.nsw.gov.au/pub/9e4/75e/9e475ebcb6a369ad58f9ccc7fd211c64870ed36f/preview.jpg,http://publications.nsw.gov.au/pub/9e4/75e/9e475ebcb6a369ad58f9ccc7fd211c64870ed36f/publication.txt,http://publications.nsw.gov.au/pub/9e4/75e/9e475ebcb6a369ad58f9ccc7fd211c64870ed36f/thumbnail.gif,9e475ebcb6a369ad58f9ccc7fd211c64870ed36f,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1715,http://publications.nsw.gov.au/pub/ad1/f3e/ad1f3e599a451516589d4712214f21a40c9cb7d4/document.pdf,New South Wales Fire Brigades Annual Report 1999|2000,,,,,619,,28/11/2000,,,Annual Report,30/06/2000,,,New South Wales,English,,,,,,,,,,,,,,,©State of New South Wales,3M,3157310,application/pdf,116,http://publications.nsw.gov.au/pub/ad1/f3e/ad1f3e599a451516589d4712214f21a40c9cb7d4/publication.swf,browseable,published,http://publications.nsw.gov.au/pub/ad1/f3e/ad1f3e599a451516589d4712214f21a40c9cb7d4/preview.jpg,http://publications.nsw.gov.au/pub/ad1/f3e/ad1f3e599a451516589d4712214f21a40c9cb7d4/publication.txt,http://publications.nsw.gov.au/pub/ad1/f3e/ad1f3e599a451516589d4712214f21a40c9cb7d4/thumbnail.gif,ad1f3e599a451516589d4712214f21a40c9cb7d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1716,http://publications.nsw.gov.au/pub/723/5ea/7235eaddc0b733864a2530ee663c096fdaddc035/document.pdf,New South Wales Fire Brigades Annual Report 2000/01,,,,,619,,19/10/2001,,,Annual Report,30/06/2001,,,New South Wales,English,,,,,,,,,,,,,,,©State of New South Wales,1M,1619928,application/pdf,124,http://publications.nsw.gov.au/pub/723/5ea/7235eaddc0b733864a2530ee663c096fdaddc035/publication.swf,browseable,published,http://publications.nsw.gov.au/pub/723/5ea/7235eaddc0b733864a2530ee663c096fdaddc035/preview.jpg,http://publications.nsw.gov.au/pub/723/5ea/7235eaddc0b733864a2530ee663c096fdaddc035/publication.txt,http://publications.nsw.gov.au/pub/723/5ea/7235eaddc0b733864a2530ee663c096fdaddc035/thumbnail.gif,7235eaddc0b733864a2530ee663c096fdaddc035,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1068,http://publications.nsw.gov.au/pub/ebb/6c6/ebb6c6a4d3622a74ad6306251828a2e232d2c5a5/document.pdf,State Forests of NSW Forest Research and Development Division Annual Report 1998/99,,,,,484,,1999,,,Annual Report,30/06/1999,,,New South Wales,English,,,,,,,,,,,,,,,©State of New South Wales,148K,152539,application/pdf,60,http://publications.nsw.gov.au/pub/ebb/6c6/ebb6c6a4d3622a74ad6306251828a2e232d2c5a5/publication.swf,browseable,published,http://publications.nsw.gov.au/pub/ebb/6c6/ebb6c6a4d3622a74ad6306251828a2e232d2c5a5/preview.jpg,http://publications.nsw.gov.au/pub/ebb/6c6/ebb6c6a4d3622a74ad6306251828a2e232d2c5a5/publication.txt,http://publications.nsw.gov.au/pub/ebb/6c6/ebb6c6a4d3622a74ad6306251828a2e232d2c5a5/thumbnail.gif,ebb6c6a4d3622a74ad6306251828a2e232d2c5a5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1901,http://publications.nsw.gov.au/pub/5c3/ea8/5c3ea81bb3b6a700b1164fdc76e40718437d6c8f/document.pdf,State Forests of NSW Research and Development Division Annual Report 1999/2000,,,,,484,,2000,,,Annual Report,30/06/2000,,,New South Wales,English,,,,,,,,,,,,,,,©State of New South Wales,4M,4985545,application/pdf,29,http://publications.nsw.gov.au/pub/5c3/ea8/5c3ea81bb3b6a700b1164fdc76e40718437d6c8f/publication.swf,browseable,published,http://publications.nsw.gov.au/pub/5c3/ea8/5c3ea81bb3b6a700b1164fdc76e40718437d6c8f/preview.jpg,http://publications.nsw.gov.au/pub/5c3/ea8/5c3ea81bb3b6a700b1164fdc76e40718437d6c8f/publication.txt,http://publications.nsw.gov.au/pub/5c3/ea8/5c3ea81bb3b6a700b1164fdc76e40718437d6c8f/thumbnail.gif,5c3ea81bb3b6a700b1164fdc76e40718437d6c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1247,http://publications.nsw.gov.au/pub/aa4/f3e/aa4f3ed2b8095e76690b167a4e9d6c0dca290bb9/document.pdf,State Forests of New South Wales Research and Development Report 2000/01,,,,,484,,2001,,,Annual Report,30/06/2001,,,New South Wales,English,,,,,,,,,,,,,,,©State of New South Wales,1M,1465962,application/pdf,90,http://publications.nsw.gov.au/pub/aa4/f3e/aa4f3ed2b8095e76690b167a4e9d6c0dca290bb9/publication.swf,browseable,published,http://publications.nsw.gov.au/pub/aa4/f3e/aa4f3ed2b8095e76690b167a4e9d6c0dca290bb9/preview.jpg,http://publications.nsw.gov.au/pub/aa4/f3e/aa4f3ed2b8095e76690b167a4e9d6c0dca290bb9/publication.txt,http://publications.nsw.gov.au/pub/aa4/f3e/aa4f3ed2b8095e76690b167a4e9d6c0dca290bb9/thumbnail.gif,aa4f3ed2b8095e76690b167a4e9d6c0dca290bb9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
